1.3233098837127792, 4.234253212555302
1.5843965949956957, 13.562249842005485
1.7847481537966308, 23.667579523909865
1.9466277042207667, 32.55319148936172
2.139087384355915, 49.14893617021278
2.194853793604941, 53.74898055915014
2.4599885429526034, 77.10922688013483
2.61913410103964, 90.22672214029916
2.7886215762264968, 103.92721718980408
2.969039895488033, 117.19046239730358
3.136537239774182, 129.70876342953446
3.3136223964645097, 143.69751948599117
3.5280939646090257, 157.8255477143459
3.756388929536645, 171.40944280598274
3.9994331454035783, 184.78928797135032
4.2582097577704285, 198.227433115652
4.569101660512363, 211.0437118179903
4.979969681379759, 226.00089530229616
5.599714331920196, 241.9254265852117
6.648370352376808, 252.2034969454392
7.916679873438214, 256.4399620813145
8.939556979294425, 257.2340425531915
9.611682775263672, 249.22372024436487
10.963025841974632, 231.71521863432542
11.8665042309499, 218.68100905835263
12.773581774208088, 206.7683800294923
13.803247980839004, 193.82578470613018
15.110566772517801, 180.30018959342743
16.627722595900412, 166.5580517018267
18.392664082498257, 153.19069938908785
20.424903271172607, 140.80195386559933
24.138178560322306, 125.69254265852118
29.716816740684738, 110.04871497788076
35.95151369427554, 96.71259479671372
42.717167685069064, 85.27122393090372
50.61273063981589, 72.22660364440702
60.13731164116447, 60.70194709440551
72.15705113706552, 50.9575220439977
85.58695187906103, 42.82883926690545
101.45941325310335, 35.813408468506395
120.40352857028546, 29.691910680429714
143.03858406777397, 24.872445755213846
168.17225203907824, 19.858647566884315
198.65437592160802, 15.894248999368017
243.5899705004579, 10.297451021697896
305.7055958955573, 10.212765957446834
375.11863268527395, 8.297872340425613
476.2477526630145, 5.106382978723445
577.2680374474345, 2.16725395943854
685.1715154338045, 2.1142539785893746
813.2407360297195, 1.9022540551927705
978.7043150309876, 1.5783652833368933
1119.2077171423307, 1.5135875289657292
