2.738819400524654, 0.2870794604190223
3.22246497475237, 1.1463452213456549
3.791517071741406, 1.3233474734563515
4.531166991751544, 6.457065356171086
5.484916662140607, 15.728339065661146
6.511254881280713, 21.819822163064373
7.820572388793663, 31.25858922558757
9.429864343531207, 43.96252500547752
11.579059856498791, 58.38344892381929
13.969020193574853, 70.665751003325
15.531635548156157, 82.45643768013196
17.634477281388214, 89.27623577723449
19.472185634819393, 103.93384634472935
21.493422095346496, 117.50987143353942
22.936293792260454, 129.53748935610633
24.99024847247115, 142.14462702937323
27.22813565139198, 155.60598080310893
29.43602180338927, 168.52483013208547
31.822941926812078, 182.4920355843646
34.403413601244566, 194.59549681743914
37.77765437858096, 208.32755900396663
42.63044489583704, 222.27422204906776
50.50891012786954, 236.88387055309843
63.03623561957368, 251.80174579973044
75.8103441131119, 259.4445363811783
94.0613375002908, 259.0747005440292
113.41697365653637, 257.30133747831195
135.69343560160576, 252.90817172351373
162.34526342703185, 248.5150059687155
198.1652841429876, 237.56681770825332
241.61939630772582, 223.81068806311282
287.5776726293304, 213.44150811338116
344.31697654543495, 199.96525913607954
410.57076810301635, 183.3648499727351
492.1702280404534, 168.20473021348448
609.8649404107708, 151.57584873386614
738.2333026797976, 135.6782551974012
821.7747579205729, 125.54375174352504
1208.8315551887438, 91.56394560412701
1464.905080282572, 76.62302966317509
1778.1925214126263, 62.36830431313365
2191.426066019876, 50.391224428256805
2632.77374317499, 40.445073956851274
3166.297629931528, 31.440357580299633
3758.7755964979697, 22.825733948041545
4497.044471393292, 19.16059327887018
5401.333915719481, 14.985291240172216
6512.802844499405, 11.90148302032668
7411.385428631079, 1.0739611772488047
8383.794592549835, 0.7220796551946478
