1.237151554656371, 33.79342054770609
1.4326569922397872, 107.90157903408226
1.552783739304266, 199.42453715115244
1.7005237880404294, 292.1793904574163
1.8183338212704463, 348.9793440151723
2.125240204981427, 405.2462343020345
2.523190601184964, 406.78277126908097
3.0127351954690864, 367.127387844992
3.608765136893027, 313.8237127711004
4.4158867822351535, 255.68561748410866
5.229423634168759, 217.9220051001696
6.086027061740699, 190.369821908914
7.46437312470235, 148.50665600046955
8.870125772004382, 119.51645481711216
10.515038060775066, 97.26237294494399
12.567385610103093, 81.06406641355875
15.162635561968806, 66.39556480993247
18.29281963775883, 53.56919395676141
22.066782160697272, 44.42708460450149
26.619053132641017, 35.65340140233252
31.77210371863081, 26.92847448469911
38.50439808276634, 21.788154486404892
45.70452641342724, 21.166664859465527
54.60428240577565, 17.863273581267777
65.85155864854477, 17.931817981284894
79.42161859977871, 15.421379330664195
95.78176780666136, 15.121497580589903
117.17517909861259, 15.195278011163737
142.5236367651662, 15.266950429435383
172.64853665030216, 15.337126838976474
