norm, gamma, chi2
0.0, 1.6, 7.485254592109195
0.21052631578947367, 1.6, 7.4806576328511944
0.42105263157894735, 1.6, 7.4760635017200805
0.631578947368421, 1.6, 7.471472198304198
0.8421052631578947, 1.6, 7.466883722197181
1.0526315789473684, 1.6, 7.462298072984371
1.263157894736842, 1.6, 7.45771525025617
1.4736842105263157, 1.6, 7.453135253604131
1.6842105263157894, 1.6, 7.448558082611414
1.894736842105263, 1.6, 7.443983736873694
2.1052631578947367, 1.6, 7.439412215976923
2.3157894736842106, 1.6, 7.4348435195107205
2.526315789473684, 1.6, 7.430277647070325
2.7368421052631575, 1.6, 7.425714598237914
2.9473684210526314, 1.6, 7.42115437260987
3.1578947368421053, 1.6, 7.416596969772547
3.3684210526315788, 1.6, 7.412042389319402
3.578947368421052, 1.6, 7.407490630837775
3.789473684210526, 1.6, 7.4029416939220045
4.0, 1.6, 7.398395578162525
0.0, 1.6517241379310346, 7.485254592109195
0.21052631578947367, 1.6517241379310346, 7.478989540119931
0.42105263157894735, 1.6517241379310346, 7.472729263099142
0.631578947368421, 1.6517241379310346, 7.466473760065623
0.8421052631578947, 1.6517241379310346, 7.460223030034598
1.0526315789473684, 1.6517241379310346, 7.453977072028946
1.263157894736842, 1.6517241379310346, 7.44773588506073
1.4736842105263157, 1.6517241379310346, 7.4414994681537205
1.6842105263157894, 1.6517241379310346, 7.435267820325811
1.894736842105263, 1.6517241379310346, 7.429040940596834
2.1052631578947367, 1.6517241379310346, 7.422818827984926
2.3157894736842106, 1.6517241379310346, 7.416601481514297
2.526315789473684, 1.6517241379310346, 7.410388900204726
2.7368421052631575, 1.6517241379310346, 7.404181083075562
2.9473684210526314, 1.6517241379310346, 7.397978029152295
3.1578947368421053, 1.6517241379310346, 7.3917797374559004
3.3684210526315788, 1.6517241379310346, 7.385586207011501
3.578947368421052, 1.6517241379310346, 7.379397436841932
3.789473684210526, 1.6517241379310346, 7.373213425967917
4.0, 1.6517241379310346, 7.367034173419539
0.0, 1.703448275862069, 7.485254592109195
0.21052631578947367, 1.703448275862069, 7.47668011883971
0.42105263157894735, 1.703448275862069, 7.46811393810571
0.631578947368421, 1.703448275862069, 7.459556047501079
0.8421052631578947, 1.703448275862069, 7.451006444612029
1.0526315789473684, 1.703448275862069, 7.4424651270365665
1.263157894736842, 1.703448275862069, 7.4339320923681536
1.4736842105263157, 1.703448275862069, 7.425407338204495
1.6842105263157894, 1.703448275862069, 7.416890862142939
1.894736842105263, 1.703448275862069, 7.408382661781536
2.1052631578947367, 1.703448275862069, 7.399882734723338
2.3157894736842106, 1.703448275862069, 7.391391078573632
2.526315789473684, 1.703448275862069, 7.382907690934512
2.7368421052631575, 1.703448275862069, 7.374432569413701
2.9473684210526314, 1.703448275862069, 7.365965711619678
3.1578947368421053, 1.703448275862069, 7.3575071151613605
3.3684210526315788, 1.703448275862069, 7.3490567776510884
3.578947368421052, 1.703448275862069, 7.340614696703668
3.789473684210526, 1.703448275862069, 7.332180869929403
4.0, 1.703448275862069, 7.323755294950523
0.0, 1.7551724137931035, 7.485254592109195
0.21052631578947367, 1.7551724137931035, 7.473473120751046
0.42105263157894735, 1.7551724137931035, 7.4617063925911715
0.631578947368421, 1.7551724137931035, 7.449954401613894
0.8421052631578947, 1.7551724137931035, 7.4382171418084395
1.0526315789473684, 1.7551724137931035, 7.426494607173286
1.263157894736842, 1.7551724137931035, 7.414786791708291
1.4736842105263157, 1.7551724137931035, 7.403093689418899
1.6842105263157894, 1.7551724137931035, 7.391415294322005
1.894736842105263, 1.7551724137931035, 7.3797516004341
2.1052631578947367, 1.7551724137931035, 7.368102601778036
2.3157894736842106, 1.7551724137931035, 7.356468292385914
2.526315789473684, 1.7551724137931035, 7.344848666293711
2.7368421052631575, 1.7551724137931035, 7.3332437175428495
2.9473684210526314, 1.7551724137931035, 7.321653440180407
3.1578947368421053, 1.7551724137931035, 7.310077828259939
3.3684210526315788, 1.7551724137931035, 7.298516875840278
3.578947368421052, 1.7551724137931035, 7.286970576984858
3.789473684210526, 1.7551724137931035, 7.2754389257646945
4.0, 1.7551724137931035, 7.263921916259945
0.0, 1.806896551724138, 7.485254592109195
0.21052631578947367, 1.806896551724138, 7.46900688659924
0.42105263157894735, 1.806896551724138, 7.452785900420501
0.631578947368421, 1.806896551724138, 7.4365916183599055
0.8421052631578947, 1.806896551724138, 7.420424025225108
1.0526315789473684, 1.806896551724138, 7.404283105841098
1.263157894736842, 1.806896551724138, 7.3881688450540395
1.4736842105263157, 1.806896551724138, 7.372081227727015
1.6842105263157894, 1.806896551724138, 7.356020238747609
1.894736842105263, 1.806896551724138, 7.339985863023767
2.1052631578947367, 1.806896551724138, 7.323978085477654
2.3157894736842106, 1.806896551724138, 7.30799689105876
2.526315789473684, 1.806896551724138, 7.292042264728835
2.7368421052631575, 1.806896551724138, 7.276114191479578
2.9473684210526314, 1.806896551724138, 7.260212656311472
3.1578947368421053, 1.806896551724138, 7.24433764425121
3.3684210526315788, 1.806896551724138, 7.228489140345809
3.578947368421052, 1.806896551724138, 7.212667129656278
3.789473684210526, 1.806896551724138, 7.196871597270496
4.0, 1.806896551724138, 7.181102528290717
0.0, 1.8586206896551725, 7.485254592109195
0.21052631578947367, 1.8586206896551725, 7.462769957425141
0.42105263157894735, 1.8586206896551725, 7.440334508050565
0.631578947368421, 1.8586206896551725, 7.417948205133177
0.8421052631578947, 1.8586206896551725, 7.395611009884248
1.0526315789473684, 1.8586206896551725, 7.373322883585852
1.263157894736842, 1.8586206896551725, 7.351083787591934
1.4736842105263157, 1.8586206896551725, 7.328893683322381
1.6842105263157894, 1.8586206896551725, 7.306752532275214
1.894736842105263, 1.8586206896551725, 7.284660296011913
2.1052631578947367, 1.8586206896551725, 7.262616936162383
2.3157894736842106, 1.8586206896551725, 7.240622414433277
2.526315789473684, 1.8586206896551725, 7.218676692595244
2.7368421052631575, 1.8586206896551725, 7.196779732489032
2.9473684210526314, 1.8586206896551725, 7.1749314960251205
3.1578947368421053, 1.8586206896551725, 7.153131945180865
3.3684210526315788, 1.8586206896551725, 7.131381042002644
3.578947368421052, 1.8586206896551725, 7.109678748610078
3.789473684210526, 1.8586206896551725, 7.0880250271828595
4.0, 1.8586206896551725, 7.066419839975342
0.0, 1.910344827586207, 7.485254592109195
0.21052631578947367, 1.910344827586207, 7.454037662599957
0.42105263157894735, 1.910344827586207, 7.42291243755357
0.631578947368421, 1.910344827586207, 7.391878816963468
0.8421052631578947, 1.910344827586207, 7.360936701063009
1.0526315789473684, 1.910344827586207, 7.330085990339182
1.263157894736842, 1.910344827586207, 7.299326585521186
1.4736842105263157, 1.910344827586207, 7.268658387589412
1.6842105263157894, 1.910344827586207, 7.238081297767268
1.894736842105263, 1.910344827586207, 7.207595217522309
2.1052631578947367, 1.910344827586207, 7.177200048569979
2.3157894736842106, 1.910344827586207, 7.146895692862895
2.526315789473684, 1.910344827586207, 7.116682052598472
2.7368421052631575, 1.910344827586207, 7.086559030215759
2.9473684210526314, 1.910344827586207, 7.056526528391674
3.1578947368421053, 1.910344827586207, 7.026584450044183
3.3684210526315788, 1.910344827586207, 6.996732698326942
3.578947368421052, 1.910344827586207, 6.966971176632624
3.789473684210526, 1.910344827586207, 6.937299788590402
4.0, 1.910344827586207, 6.907718438064683
0.0, 1.9620689655172414, 7.485254592109195
0.21052631578947367, 1.9620689655172414, 7.441781473377259
0.42105263157894735, 1.9620689655172414, 7.398481158388005
0.631578947368421, 1.9620689655172414, 7.355353388110066
0.8421052631578947, 1.9620689655172414, 7.312397904392554
1.0526315789473684, 1.9620689655172414, 7.269614449956396
1.263157894736842, 1.9620689655172414, 7.227002768397364
1.4736842105263157, 1.9620689655172414, 7.184562604173153
1.6842105263157894, 1.9620689655172414, 7.142293702607093
1.894736842105263, 1.9620689655172414, 7.100195809880406
2.1052631578947367, 1.9620689655172414, 7.058268673026672
2.3157894736842106, 1.9620689655172414, 7.016512039926514
2.526315789473684, 1.9620689655172414, 6.974925659310168
2.7368421052631575, 1.9620689655172414, 6.933509280742189
2.9473684210526314, 1.9620689655172414, 6.892262654627467
3.1578947368421053, 1.9620689655172414, 6.851185532200685
3.3684210526315788, 1.9620689655172414, 6.810277665523416
3.578947368421052, 1.9620689655172414, 6.76953880747935
3.789473684210526, 1.9620689655172414, 6.728968711775848
4.0, 1.9620689655172414, 6.688567132930483
0.0, 2.013793103448276, 7.485254592109195
0.21052631578947367, 2.013793103448276, 7.424539426788395
0.42105263157894735, 2.013793103448276, 7.364152832913225
0.631578947368421, 2.013793103448276, 7.3040941359804705
0.8421052631578947, 2.013793103448276, 7.244362664606793
1.0526315789473684, 2.013793103448276, 7.184957750495827
1.263157894736842, 2.013793103448276, 7.125878728435387
1.4736842105263157, 2.013793103448276, 7.067124936259023
1.6842105263157894, 2.013793103448276, 7.008695714836462
1.894736842105263, 2.013793103448276, 6.950590408046617
2.1052631578947367, 2.013793103448276, 6.892808362757362
2.3157894736842106, 2.013793103448276, 6.835348928806609
2.526315789473684, 2.013793103448276, 6.7782114589812625
2.7368421052631575, 2.013793103448276, 6.721395308990359
2.9473684210526314, 2.013793103448276, 6.664899837455131
3.1578947368421053, 2.013793103448276, 6.608724405884832
3.3684210526315788, 2.013793103448276, 6.552868378650995
3.578947368421052, 2.013793103448276, 6.497331122974568
3.789473684210526, 2.013793103448276, 6.442112008908012
4.0, 2.013793103448276, 6.387210409306585
0.0, 2.0655172413793106, 7.485254592109195
0.21052631578947367, 2.0655172413793106, 7.400231084371494
0.42105263157894735, 2.0655172413793106, 7.315837256109688
0.631578947368421, 2.0655172413793106, 7.232071342629548
0.8421052631578947, 2.0655172413793106, 7.148931590324449
1.0526315789473684, 2.0655172413793106, 7.0664162565642625
1.263157894736842, 2.0655172413793106, 6.984523609583625
1.4736842105263157, 2.0655172413793106, 6.903251928389568
1.6842105263157894, 2.0655172413793106, 6.822599502653121
1.894736842105263, 2.0655172413793106, 6.742564632613178
2.1052631578947367, 2.0655172413793106, 6.663145628963814
2.3157894736842106, 2.0655172413793106, 6.584340812777544
2.526315789473684, 2.0655172413793106, 6.506148515385961
2.7368421052631575, 2.0655172413793106, 6.428567078298164
2.9473684210526314, 2.0655172413793106, 6.351594853096252
3.1578947368421053, 2.0655172413793106, 6.275230201353343
3.3684210526315788, 2.0655172413793106, 6.199471494529205
3.578947368421052, 2.0655172413793106, 6.124317113885344
3.789473684210526, 2.0655172413793106, 6.049765450389332
4.0, 2.0655172413793106, 5.975814904639321
0.0, 2.117241379310345, 7.485254592109195
0.21052631578947367, 2.117241379310345, 7.365893932236386
0.42105263157894735, 2.117241379310345, 7.247748530260974
0.631578947368421, 2.117241379310345, 7.130813749635852
0.8421052631578947, 2.117241379310345, 7.015084993295173
1.0526315789473684, 2.117241379310345, 6.9005577031542265
1.263157894736842, 2.117241379310345, 6.787227359593183
1.4736842105263157, 2.117241379310345, 6.675089480967978
1.6842105263157894, 2.117241379310345, 6.564139623121638
1.894736842105263, 2.117241379310345, 6.454373378908635
2.1052631578947367, 2.117241379310345, 6.345786377719458
2.3157894736842106, 2.117241379310345, 6.238374285019566
2.526315789473684, 2.117241379310345, 6.132132801896225
2.7368421052631575, 2.117241379310345, 6.027057664610098
2.9473684210526314, 2.117241379310345, 5.923144644154385
3.1578947368421053, 2.117241379310345, 5.820389545823299
3.3684210526315788, 2.117241379310345, 5.718788208782247
3.578947368421052, 2.117241379310345, 5.6183365056605075
3.789473684210526, 2.117241379310345, 5.519030342128903
4.0, 2.117241379310345, 5.4208656564935795
0.0, 2.1689655172413795, 7.485254592109195
0.21052631578947367, 2.1689655172413795, 7.3173096281096335
0.42105263157894735, 2.1689655172413795, 7.151725319297078
0.631578947368421, 2.1689655172413795, 6.988489436763706
0.8421052631578947, 2.1689655172413795, 6.827589892602792
1.0526315789473684, 2.1689655172413795, 6.669014737444056
1.263157894736842, 2.1689655172413795, 6.512752158022312
1.4736842105263157, 2.1689655172413795, 6.358790474829416
1.6842105263157894, 2.1689655172413795, 6.2071181397892845
1.894736842105263, 2.1689655172413795, 6.05772373401389
2.1052631578947367, 2.1689655172413795, 5.9105959655976
2.3157894736842106, 2.1689655172413795, 5.7657236674526136
2.526315789473684, 2.1689655172413795, 5.6230957952174
2.7368421052631575, 2.1689655172413795, 5.482701425183601
2.9473684210526314, 2.1689655172413795, 5.344529752295017
3.1578947368421053, 2.1689655172413795, 5.208570088167859
3.3684210526315788, 2.1689655172413795, 5.074811859176555
3.578947368421052, 2.1689655172413795, 4.9432446045613565
3.789473684210526, 2.1689655172413795, 4.813857974592823
4.0, 2.1689655172413795, 4.686641728760714
0.0, 2.220689655172414, 7.485254592109195
0.21052631578947367, 2.220689655172414, 7.248478384174681
0.42105263157894735, 2.220689655172414, 7.0163158630718145
0.631578947368421, 2.220689655172414, 6.7887346641610264
0.8421052631578947, 2.220689655172414, 6.565702927143494
1.0526315789473684, 2.220689655172414, 6.347189284099688
1.263157894736842, 2.220689655172414, 6.133162847929954
1.4736842105263157, 2.220689655172414, 5.92359320113026
1.6842105263157894, 2.220689655172414, 5.718450384921943
1.894736842105263, 2.220689655172414, 5.517704888727778
2.1052631578947367, 2.220689655172414, 5.321327639950629
2.3157894736842106, 2.220689655172414, 5.129289994067747
2.526315789473684, 2.220689655172414, 4.941563725023229
2.7368421052631575, 2.220689655172414, 4.7581210159093486
2.9473684210526314, 2.220689655172414, 4.578934449909164
3.1578947368421053, 2.220689655172414, 4.403977001530211
3.3684210526315788, 2.220689655172414, 4.233222028064081
3.578947368421052, 2.220689655172414, 4.066643261314346
3.789473684210526, 2.220689655172414, 3.904214799547878
4.0, 2.220689655172414, 3.7459110996934797
0.0, 2.2724137931034485, 7.485254592109195
0.21052631578947367, 2.2724137931034485, 7.150889945184937
0.42105263157894735, 2.2724137931034485, 6.825595321063931
0.631578947368421, 2.2724137931034485, 6.509284810440569
0.8421052631578947, 2.2724137931034485, 6.201874309178161
1.0526315789473684, 2.2724137931034485, 5.903281460781205
1.263157894736842, 2.2724137931034485, 5.613425601290616
1.4736842105263157, 2.2724137931034485, 5.332227706467905
1.6842105263157894, 2.2724137931034485, 5.059610341167977
1.894736842105263, 2.2724137931034485, 4.795497610781148
2.1052631578947367, 2.2724137931034485, 4.539815114629928
2.3157894736842106, 2.2724137931034485, 4.292489901242023
2.526315789473684, 2.2724137931034485, 4.053450425383909
2.7368421052631575, 2.2724137931034485, 3.822626506795141
2.9473684210526314, 2.2724137931034485, 3.5999492905185395
3.1578947368421053, 2.2724137931034485, 3.385351208758208
3.3684210526315788, 2.2724137931034485, 3.1787659441938687
3.578947368421052, 2.2724137931034485, 2.980128394675311
3.789473684210526, 2.2724137931034485, 2.7893746392484666
4.0, 2.2724137931034485, 2.6064419054349437
0.0, 2.3241379310344827, 7.485254592109195
0.21052631578947367, 2.3241379310344827, 7.012535980365914
0.42105263157894735, 2.3241379310344827, 6.55775003434651
0.631578947368421, 2.3241379310344827, 6.1206681743518905
0.8421052631578947, 2.3241379310344827, 5.701068278963952
1.0526315789473684, 2.3241379310344827, 5.298734409205266
1.263157894736842, 2.3241379310344827, 4.913456548245568
1.4736842105263157, 2.3241379310344827, 4.545030355555476
1.6842105263157894, 2.3241379310344827, 4.193256934519843
1.894736842105263, 2.3241379310344827, 3.85794261262185
2.1052631578947367, 2.3241379310344827, 3.5388987333156394
2.3157894736842106, 2.3241379310344827, 3.2359414588859328
2.526315789473684, 2.3241379310344827, 2.9488915835006058
2.7368421052631575, 2.3241379310344827, 2.6775743558862493
2.9473684210526314, 2.3241379310344827, 2.4218193109355415
3.1578947368421053, 2.3241379310344827, 2.181460109762105
3.3684210526315788, 2.3241379310344827, 1.9563343876286212
3.578947368421052, 2.3241379310344827, 1.7462836092905585
3.789473684210526, 2.3241379310344827, 1.5511529313136978
4.0, 2.3241379310344827, 1.3707910709317648
0.0, 2.3758620689655174, 7.485254592109195
0.21052631578947367, 2.3758620689655174, 6.816626719634461
0.42105263157894735, 2.3758620689655174, 6.183653114519535
0.631578947368421, 2.3758620689655174, 5.585724632859836
0.8421052631578947, 2.3758620689655174, 5.02225518747382
1.0526315789473684, 2.3758620689655174, 4.492680434535707
1.263157894736842, 2.3758620689655174, 3.9964565584360834
1.4736842105263157, 2.3758620689655174, 3.5330591458226666
1.6842105263157894, 2.3758620689655174, 3.101982140805201
1.894736842105263, 2.3758620689655174, 2.7027368741277824
2.1052631578947367, 2.3758620689655174, 2.3348511598546633
2.3157894736842106, 2.3758620689655174, 1.9978684537991662
2.526315789473684, 2.3758620689655174, 1.6913470685315275
2.7368421052631575, 2.3758620689655174, 1.414859440225317
2.9473684210526314, 2.3758620689655174, 1.1679914431836524
3.1578947368421053, 2.3758620689655174, 0.9503417482048439
3.3684210526315788, 2.3758620689655174, 0.7615212213211165
3.578947368421052, 2.3758620689655174, 0.6011523598128414
3.789473684210526, 2.3758620689655174, 0.468868762613309
4.0, 2.3758620689655174, 0.36431463255168883
0.0, 2.4275862068965517, 7.485254592109195
0.21052631578947367, 2.4275862068965517, 6.5400520224145255
0.42105263157894735, 2.4275862068965517, 5.666129990077337
0.631578947368421, 2.4275862068965517, 4.861864343906081
0.8421052631578947, 2.4275862068965517, 4.125712890052592
1.0526315789473684, 2.4275862068965517, 3.4562092038913983
1.263157894736842, 2.4275862068965517, 2.851957051688162
1.4736842105263157, 2.4275862068965517, 2.3116253485991254
1.6842105263157894, 2.4275862068965517, 1.8339435900262246
1.894736842105263, 2.4275862068965517, 1.4176977018929255
2.1052631578947367, 2.4275862068965517, 1.0617262629085509
2.3157894736842106, 2.4275862068965517, 0.7649170579430528
2.526315789473684, 2.4275862068965517, 0.5262039270017564
2.7368421052631575, 2.4275862068965517, 0.344563878725972
2.9473684210526314, 2.4275862068965517, 0.2190144412234905
3.1578947368421053, 2.4275862068965517, 0.14861122625521356
3.3684210526315788, 2.4275862068965517, 0.13244568577144197
3.578947368421052, 2.4275862068965517, 0.1696430421064074
3.789473684210526, 2.4275862068965517, 0.2593603753665435
4.0, 2.4275862068965517, 0.4007848533414593
0.0, 2.4793103448275864, 7.485254592109195
0.21052631578947367, 2.4793103448275864, 6.151852308112491
0.42105263157894735, 2.4793103448275864, 4.961728794989878
0.631578947368421, 2.4793103448275864, 3.910557471719166
0.8421052631578947, 2.4793103448275864, 2.9943009528065554
1.0526315789473684, 2.4793103448275864, 2.2091823324353275
1.263157894736842, 2.4793103448275864, 1.5516601604901727
1.4736842105263157, 2.4793103448275864, 1.018406534798571
1.6842105263157894, 2.4793103448275864, 0.6062878384503487
1.894736842105263, 2.4793103448275864, 0.3123477342898273
2.1052631578947367, 2.4793103448275864, 0.13379209499051764
2.3157894736842106, 2.4793103448275864, 0.06797560072866861
2.526315789473684, 2.4793103448275864, 0.11238977986439208
2.7368421052631575, 2.4793103448275864, 0.26465230335217926
2.9473684210526314, 2.4793103448275864, 0.5224973727578625
3.1578947368421053, 2.4793103448275864, 0.883767065630058
3.3684210526315788, 2.4793103448275864, 1.3464035219258514
3.578947368421052, 2.4793103448275864, 1.9084418717025984
3.789473684210526, 2.4793103448275864, 2.568003818197136
4.0, 2.4793103448275864, 3.323291802101731
0.0, 2.5310344827586206, 7.485254592109195
0.21052631578947367, 2.5310344827586206, 5.612541826438541
0.42105263157894735, 2.5310344827586206, 4.029355234054835
0.631578947368421, 2.5310344827586206, 2.724200628442614
