norm, gamma, chi2
0.0, 1.6, 33.96880305666942
0.21052631578947367, 1.6, 33.36064088899925
0.42105263157894735, 1.6, 32.76049057273712
0.631578947368421, 1.6, 32.168334625667285
0.8421052631578947, 1.6, 31.584155631314978
1.0526315789473684, 1.6, 31.0079362385993
1.263157894736842, 1.6, 30.439659161494422
1.4736842105263157, 1.6, 29.879307178651025
1.6842105263157894, 1.6, 29.32686313309428
1.894736842105263, 1.6, 28.7823099318391
2.1052631578947367, 1.6, 28.245630545588526
2.3157894736842106, 1.6, 27.716808008367398
2.526315789473684, 1.6, 27.195825417215403
2.7368421052631575, 1.6, 26.682665931814647
2.9473684210526314, 1.6, 26.177312774213185
3.1578947368421053, 1.6, 25.679749228432733
3.3684210526315788, 1.6, 25.189958640216833
3.578947368421052, 1.6, 24.707924416635084
3.789473684210526, 1.6, 24.233630025808235
4.0, 1.6, 23.76705899657804
0.0, 1.6517241379310346, 33.96880305666942
0.21052631578947367, 1.6517241379310346, 33.282243736457744
0.42105263157894735, 1.6517241379310346, 32.60572588656225
0.631578947368421, 1.6517241379310346, 31.939225247005098
0.8421052631578947, 1.6517241379310346, 31.282717659273008
1.0526315789473684, 1.6517241379310346, 30.636179065733423
1.263157894736842, 1.6517241379310346, 29.999585509002657
1.4736842105263157, 1.6517241379310346, 29.37291313138125
1.6842105263157894, 1.6517241379310346, 28.756138174249216
1.894736842105263, 1.6517241379310346, 28.149236977488684
2.1052631578947367, 1.6517241379310346, 27.552185978877976
2.3157894736842106, 1.6517241379310346, 26.964961713568922
2.526315789473684, 1.6517241379310346, 26.38754081345032
2.7368421052631575, 1.6517241379310346, 25.81990000663192
2.9473684210526314, 1.6517241379310346, 25.262016116854213
3.1578947368421053, 1.6517241379310346, 24.713866062939456
3.3684210526315788, 1.6517241379310346, 24.17542685821095
3.578947368421052, 1.6517241379310346, 23.646675610001143
3.789473684210526, 1.6517241379310346, 23.127589519045586
4.0, 1.6517241379310346, 22.618145878963094
0.0, 1.703448275862069, 33.96880305666942
0.21052631578947367, 1.703448275862069, 33.19137689833695
0.42105263157894735, 1.703448275862069, 32.4266069956212
0.631578947368421, 1.703448275862069, 31.674459439961975
0.8421052631578947, 1.703448275862069, 30.934900480881677
1.0526315789473684, 1.703448275862069, 30.207896524919423
1.263157894736842, 1.703448275862069, 29.493414134600112
1.4736842105263157, 1.703448275862069, 28.791420027388785
1.6842105263157894, 1.703448275862069, 28.10188107469491
1.894736842105263, 1.703448275862069, 27.424764300828553
2.1052631578947367, 1.703448275862069, 26.760036882032303
2.3157894736842106, 1.703448275862069, 26.1076661454329
2.526315789473684, 1.703448275862069, 25.46761956810681
2.7368421052631575, 1.703448275862069, 24.83986477607417
2.9473684210526314, 1.703448275862069, 24.224369543324997
3.1578947368421053, 1.703448275862069, 23.62110179088041
3.3684210526315788, 1.703448275862069, 23.030029585794633
3.578947368421052, 1.703448275862069, 22.45112114025841
3.789473684210526, 1.703448275862069, 21.884344810626782
4.0, 1.703448275862069, 21.329669096506965
0.0, 1.7551724137931035, 33.96880305666942
0.21052631578947367, 1.7551724137931035, 33.08562838679489
0.42105263157894735, 1.7551724137931035, 32.21850247189515
0.631578947368421, 1.7551724137931035, 31.367377553438093
0.8421052631578947, 1.7551724137931035, 30.53220612152336
1.0526315789473684, 1.7551724137931035, 29.712940913126488
1.263157894736842, 1.7551724137931035, 28.909534910183005
1.4736842105263157, 1.7551724137931035, 28.121941337849325
1.6842105263157894, 1.7551724137931035, 27.35011366267111
1.894736842105263, 1.7551724137931035, 26.594005590814692
2.1052631578947367, 1.7551724137931035, 25.853571066325127
2.3157894736842106, 1.7551724137931035, 25.128764269361437
2.526315789473684, 1.7551724137931035, 24.419539614492848
2.7368421052631575, 1.7551724137931035, 23.72585174897875
2.9473684210526314, 1.7551724137931035, 23.047655551076918
3.1578947368421053, 1.7551724137931035, 22.384906128384074
3.3684210526315788, 1.7551724137931035, 21.73755881613917
3.578947368421052, 1.7551724137931035, 21.10556917561865
3.789473684210526, 1.7551724137931035, 20.48889299247628
4.0, 1.7551724137931035, 19.88748627515833
0.0, 1.806896551724138, 33.96880305666942
0.21052631578947367, 1.806896551724138, 32.962036269331556
0.42105263157894735, 1.806896551724138, 31.975753180218792
0.631578947368421, 1.806896551724138, 31.009885973479257
0.8421052631578947, 1.806896551724138, 30.064367228501816
1.0526315789473684, 1.806896551724138, 29.139129916700025
1.263157894736842, 1.806896551724138, 28.23410739823174
1.4736842105263157, 1.806896551724138, 27.349233418783967
1.6842105263157894, 1.806896551724138, 26.484442106402543
1.894736842105263, 1.806896551724138, 25.639667968333214
2.1052631578947367, 1.806896551724138, 24.814845887918917
2.3157894736842106, 1.806896551724138, 24.009911121508765
2.526315789473684, 1.806896551724138, 23.224799295418602
2.7368421052631575, 1.806896551724138, 22.45944640293258
2.9473684210526314, 1.806896551724138, 21.713788801259227
3.1578947368421053, 1.806896551724138, 20.987763208661796
3.3684210526315788, 1.806896551724138, 20.281306701480364
3.578947368421052, 1.806896551724138, 19.594356711264073
3.789473684210526, 1.806896551724138, 18.926851021905694
4.0, 1.806896551724138, 18.278727766812462
0.0, 1.8586206896551725, 33.96880305666942
0.21052631578947367, 1.8586206896551725, 32.816946783598745
0.42105263157894735, 1.8586206896551725, 31.69141915854521
0.631578947368421, 1.8586206896551725, 30.59212304455025
0.8421052631578947, 1.8586206896551725, 29.518961939899366
1.0526315789473684, 1.8586206896551725, 28.471839972227627
1.263157894736842, 1.8586206896551725, 27.45066189264784
1.4736842105263157, 1.8586206896551725, 26.45533306994362
1.6842105263157894, 1.8586206896551725, 25.48575948486436
1.894736842105263, 1.8586206896551725, 24.541847724469164
2.1052631578947367, 1.8586206896551725, 23.623504976548446
2.3157894736842106, 1.8586206896551725, 22.730639024095858
2.526315789473684, 1.8586206896551725, 21.863158239862283
2.7368421052631575, 1.8586206896551725, 21.020971580969952
2.9473684210526314, 1.8586206896551725, 20.20398858360272
3.1578947368421053, 1.8586206896551725, 19.412119357705322
3.3684210526315788, 1.8586206896551725, 18.645274581838812
3.578947368421052, 1.8586206896551725, 17.903365498004167
3.789473684210526, 1.8586206896551725, 17.186303906588964
4.0, 1.8586206896551725, 16.494002161335644
0.0, 1.910344827586207, 33.96880305666942
0.21052631578947367, 1.910344827586207, 32.64583290295284
0.42105263157894735, 1.910344827586207, 31.356962014668508
0.631578947368421, 1.910344827586207, 30.10204995972279
0.8421052631578947, 1.910344827586207, 28.88095733885533
1.0526315789473684, 1.910344827586207, 27.693545774815686
1.263157894736842, 1.910344827586207, 26.539677901601028
1.4736842105263157, 1.910344827586207, 25.419217353911982
1.6842105263157894, 1.910344827586207, 24.332028756729844
1.894736842105263, 1.910344827586207, 23.277977715000148
2.1052631578947367, 1.910344827586207, 22.256930803499063
2.3157894736842106, 1.910344827586207, 21.268755556841683
2.526315789473684, 1.910344827586207, 20.313320459564004
2.7368421052631575, 1.910344827586207, 19.39049493641142
2.9473684210526314, 1.910344827586207, 18.500149342700208
3.1578947368421053, 1.910344827586207, 17.6421549548535
3.3684210526315788, 1.910344827586207, 16.81638396100877
3.578947368421052, 1.910344827586207, 16.022709451787705
3.789473684210526, 1.910344827586207, 15.26100541121611
4.0, 1.910344827586207, 14.531146707660378
0.0, 1.9620689655172414, 33.96880305666942
0.21052631578947367, 1.9620689655172414, 32.443062116283244
0.42105263157894735, 1.9620689655172414, 30.961848111871692
0.631578947368421, 1.9620689655172414, 29.524955994902466
0.8421052631578947, 1.9620689655172414, 28.132182416845485
1.0526315789473684, 1.9620689655172414, 26.783325708946688
1.263157894736842, 1.9620689655172414, 25.478185862371955
1.4736842105263157, 1.9620689655172414, 24.216564508608265
1.6842105263157894, 1.9620689655172414, 22.99826490015764
1.894736842105263, 1.9620689655172414, 21.823091891582315
2.1052631578947367, 1.9620689655172414, 20.690851920795847
2.3157894736842106, 1.9620689655172414, 19.601352990610643
2.526315789473684, 1.9620689655172414, 18.554404650653904
2.7368421052631575, 1.9620689655172414, 17.54981797947252
