e, mu, tau, chi2
0.10344827586206896, 0.20689655172413793, 0.6896551724137931, 6.35749040958951
0.10344827586206896, 0.24137931034482757, 0.6551724137931034, 3.8350250892552857
0.10344827586206896, 0.27586206896551724, 0.6206896551724138, 2.1093148368410843
0.10344827586206896, 0.3103448275862069, 0.5862068965517242, 1.1724838047443793
0.10344827586206896, 0.3448275862068966, 0.5517241379310345, 1.0168197662052514
0.10344827586206896, 0.3793103448275862, 0.5172413793103449, 1.6347691892148775
0.10344827586206896, 0.41379310344827586, 0.4827586206896552, 3.0189325274442806
0.10344827586206896, 0.4482758620689655, 0.4482758620689655, 5.162059717272551
0.10344827586206896, 0.48275862068965514, 0.4137931034482759, 8.05704587060681
0.10344827586206896, 0.5172413793103449, 0.3793103448275862, 11.69692715401806
0.10344827586206896, 0.5517241379310345, 0.3448275862068966, 16.07487684516241
0.10344827586206896, 0.5862068965517241, 0.31034482758620696, 21.184201558181623
0.10344827586206896, 0.6206896551724138, 0.27586206896551724, 27.018337630316523
0.10344827586206896, 0.6551724137931034, 0.24137931034482762, 33.57084766235981
0.10344827586206896, 0.6896551724137931, 0.2068965517241379, 40.83541720626404
0.10344827586206896, 0.7241379310344828, 0.1724137931034483, 48.80585159347861
0.10344827586206896, 0.7586206896551724, 0.13793103448275867, 57.476072898139904
0.10344827586206896, 0.7931034482758621, 0.10344827586206895, 66.84011702961067
0.10344827586206896, 0.8275862068965517, 0.06896551724137934, 76.8921309492539
0.10344827586206896, 0.8620689655172413, 0.034482758620689724, 87.62637000676598
0.10344827586206896, 0.896551724137931, 0.0, 99.03719539152365
0.09999999999999999, 0.8999999999999999, 0.0, 100.23766291185112
0.09677419354838711, 0.9032258064516129, 0.0, 101.36706949111142
0.09375, 0.90625, 0.0, 102.43149277069553
0.13793103448275862, 0.0, 0.8620689655172413, 38.383800239846394
0.13793103448275862, 0.034482758620689655, 0.8275862068965517, 30.90839800536411
0.13793103448275865, 0.06896551724137932, 0.7931034482758621, 24.280822478579545
0.13793103448275862, 0.10344827586206896, 0.7586206896551724, 18.492101030525923
0.13793103448275865, 0.13793103448275865, 0.7241379310344828, 13.533459544603263
0.13793103448275862, 0.1724137931034483, 0.689655172413793, 9.396315913110243
0.13793103448275862, 0.20689655172413793, 0.6551724137931034, 6.072273835365114
0.13793103448275865, 0.2413793103448276, 0.6206896551724138, 3.5531169008131283
0.13793103448275862, 0.27586206896551724, 0.5862068965517241, 1.8308029416135216
0.13793103448275862, 0.3103448275862069, 0.5517241379310345, 0.8974586402566191
0.13793103448275862, 0.3448275862068966, 0.5172413793103448, 0.7453743787158417
0.13793103448275865, 0.37931034482758624, 0.4827586206896552, 1.3669993166313972
0.13793103448275862, 0.41379310344827586, 0.44827586206896547, 2.7549366867222846
0.13793103448275862, 0.4482758620689655, 0.4137931034482758, 4.901939296528769
0.13793103448275865, 0.4827586206896552, 0.37931034482758624, 7.800905226243942
0.13793103448275865, 0.517241379310345, 0.3448275862068965, 11.444873713090102
0.13793103448275862, 0.5517241379310345, 0.31034482758620685, 15.827021213332893
0.13793103448275865, 0.5862068965517242, 0.2758620689655173, 20.940657633579693
0.13793103448275865, 0.6206896551724139, 0.24137931034482754, 26.7792227236431
0.13793103448275862, 0.6551724137931034, 0.2068965517241379, 33.33628262364839
0.13793103448275862, 0.6896551724137931, 0.17241379310344818, 40.60552655867486
0.13793103448275865, 0.7241379310344829, 0.1379310344827586, 48.5807636746149
0.13793103448275862, 0.7586206896551724, 0.10344827586206895, 57.25592000934478
0.13793103448275862, 0.7931034482758621, 0.06896551724137923, 66.62503559378564
0.13793103448275865, 0.8275862068965518, 0.03448275862068962, 76.6822616777645
0.13793103448275862, 0.8620689655172413, 0.0, 87.42185807603462
0.13333333333333333, 0.8666666666666666, 0.0, 88.92956585089476
0.12903225806451613, 0.8709677419354839, 0.0, 90.35144628699996
0.125, 0.875, 0.0, 91.69449643435314
0.1212121212121212, 0.8787878787878788, 0.0, 92.96498969108605
0.1724137931034483, 0.0, 0.8275862068965517, 38.1238241247344
0.1724137931034483, 0.034482758620689655, 0.7931034482758621, 30.651332865751314
0.1724137931034483, 0.06896551724137931, 0.7586206896551724, 24.02674416994258
0.1724137931034483, 0.10344827586206896, 0.7241379310344828, 18.24108760272018
0.1724137931034483, 0.13793103448275862, 0.6896551724137931, 13.285591301339295
0.1724137931034483, 0.1724137931034483, 0.6551724137931034, 9.151675474815354
0.1724137931034483, 0.20689655172413793, 0.6206896551724138, 5.830946205575283
0.1724137931034483, 0.24137931034482757, 0.5862068965517242, 3.3151895362522508
0.1724137931034483, 0.27586206896551724, 0.5517241379310345, 1.5963658261405285
0.1724137931034483, 0.3103448275862069, 0.5172413793103448, 0.6666043628374915
0.1724137931034483, 0.3448275862068966, 0.48275862068965514, 0.5181982156931706
0.1724137931034483, 0.3793103448275862, 0.4482758620689655, 1.1435993184207347
0.1724137931034483, 0.41379310344827586, 0.41379310344827586, 2.5354137692555296
0.1724137931034483, 0.4482758620689655, 0.3793103448275862, 4.686397337671549
0.1724137931034483, 0.48275862068965514, 0.3448275862068966, 7.589451167454361
0.1724137931034483, 0.5172413793103449, 0.31034482758620685, 11.237617666632145
0.1724137931034483, 0.5517241379310345, 0.27586206896551724, 15.624076575381267
0.1724137931034483, 0.5862068965517241, 0.24137931034482762, 20.742141203545902
0.1724137931034483, 0.6206896551724138, 0.2068965517241379, 26.585254830120896
0.1724137931034483, 0.6551724137931034, 0.1724137931034483, 33.14698725738262
0.1724137931034483, 0.6896551724137931, 0.13793103448275856, 40.421031513002035
0.1724137931034483, 0.7241379310344828, 0.10344827586206895, 48.40120069384438
0.1724137931034483, 0.7586206896551724, 0.06896551724137934, 57.081424945634176
0.1724137931034483, 0.7931034482758621, 0.03448275862068961, 66.4557485730403
0.1724137931034483, 0.8275862068965517, 0.0, 76.51832727519832
0.1666666666666667, 0.8333333333333334, 0.0, 78.2859117609548
0.16129032258064516, 0.8387096774193548, 0.0, 79.95747771298814
0.15625, 0.84375, 0.0, 81.54037069276302
0.15151515151515155, 0.8484848484848485, 0.0, 83.04124284115068
0.14705882352941177, 0.8529411764705881, 0.0, 84.46612641806983
0.20689655172413793, 0.0, 0.7931034482758621, 37.90719724458517
0.20689655172413793, 0.034482758620689655, 0.7586206896551725, 30.4376992022605
0.20689655172413793, 0.06896551724137931, 0.7241379310344828, 23.816181320866242
0.20689655172413793, 0.10344827586206896, 0.6896551724137931, 18.03367541975247
0.20689655172413793, 0.13793103448275862, 0.6551724137931034, 13.081411952274
0.20689655172413793, 0.1724137931034483, 0.6206896551724138, 8.95081350928406
0.20689655172413793, 0.20689655172413793, 0.5862068965517242, 5.633488624451176
0.20689655172413793, 0.24137931034482757, 0.5517241379310345, 3.121225864912556
0.20689655172413793, 0.27586206896551724, 0.5172413793103449, 1.4059881917937112
0.20689655172413793, 0.3103448275862069, 0.4827586206896552, 0.47990757607104967
0.20689655172413793, 0.3448275862068966, 0.4482758620689655, 0.33527985651493425
0.20689655172413793, 0.3793103448275862, 0.4137931034482759, 0.9645598270025242
0.20689655172413793, 0.41379310344827586, 0.37931034482758624, 2.360356541635781
0.20689655172413793, 0.4482758620689655, 0.3448275862068966, 4.515428826686744
0.20689655172413793, 0.48275862068965514, 0.31034482758620696, 7.42268098921452
0.20689655172413793, 0.5172413793103449, 0.27586206896551724, 11.075158712869518
0.20689655172413793, 0.5517241379310345, 0.24137931034482762, 15.466045131978976
0.20689655172413793, 0.5862068965517241, 0.206896551724138, 20.588657075681382
0.20689655172413793, 0.6206896551724138, 0.1724137931034483, 26.436441474390687
0.20689655172413793, 0.6551724137931034, 0.13793103448275867, 33.00297192135325
0.20689655172413793, 0.6896551724137931, 0.10344827586206895, 40.28194538270341
0.20689655172413793, 0.7241379310344828, 0.06896551724137934, 48.26717904968243
0.20689655172413793, 0.7586206896551724, 0.034482758620689724, 56.95260732729029
0.20689655172413793, 0.7931034482758621, 0.0, 66.33227895399318
0.19999999999999998, 0.7999999999999999, 0.0, 68.31181419465432
0.19354838709677422, 0.8064516129032259, 0.0, 70.18978683009735
0.1875, 0.8125, 0.0, 71.97330889688065
0.1818181818181818, 0.8181818181818181, 0.0, 73.66891760373316
0.17647058823529413, 0.8235294117647058, 0.0, 75.2826182953291
0.17142857142857143, 0.8285714285714286, 0.0, 76.8199270680619
0.24137931034482757, 0.0, 0.7586206896551724, 37.733893105237755
0.24137931034482757, 0.034482758620689655, 0.7241379310344828, 30.26747198914206
0.2413793103448276, 0.06896551724137932, 0.6896551724137931, 23.649110427026663
0.24137931034482757, 0.10344827586206896, 0.6551724137931034, 17.869842554146324
0.2413793103448276, 0.13793103448275865, 0.6206896551724138, 12.920901204802025
0.24137931034482757, 0.1724137931034483, 0.5862068965517241, 8.793711419502797
0.24137931034482757, 0.20689655172413793, 0.5517241379310345, 5.4798842541597725
0.2413793103448276, 0.2413793103448276, 0.5172413793103449, 2.971210874782979
0.2413793103448276, 0.2758620689655173, 0.4827586206896552, 1.2596569222225704
0.24137931034482757, 0.3103448275862069, 0.44827586206896547, 0.3373571325475498
0.24137931034482757, 0.3448275862068966, 0.4137931034482758, 0.19661019963118545
0.2413793103448276, 0.37931034482758624, 0.37931034482758624, 0.8298738674445801
0.24137931034482757, 0.41379310344827586, 0.3448275862068965, 2.229760240384044
0.24137931034482757, 0.4482758620689655, 0.31034482758620685, 4.389031300742647
0.2413793103448276, 0.4827586206896552, 0.2758620689655173, 7.300594623172321
0.2413793103448276, 0.517241379310345, 0.24137931034482754, 10.95749927666449
0.24137931034482757, 0.5517241379310345, 0.2068965517241379, 15.352931905203963
0.2413793103448276, 0.5862068965517242, 0.17241379310344832, 20.48021297887047
0.2413793103448276, 0.6206896551724139, 0.1379310344827586, 26.332793207694255
0.24137931034482757, 0.6551724137931034, 0.10344827586206895, 32.90425011110794
0.24137931034482757, 0.6896551724137931, 0.06896551724137923, 40.188284736402984
0.2413793103448276, 0.7241379310344829, 0.03448275862068962, 48.17871851986793
0.24137931034482757, 0.7586206896551724, 0.0, 56.869490285036484
0.2333333333333333, 0.7666666666666666, 0.0, 59.01247468844816
0.22580645161290322, 0.7741935483870969, 0.0, 61.05307355057432
0.21875, 0.78125, 0.0, 62.997571822784494
0.2121212121212121, 0.7878787878787878, 0.0, 64.85188867088773
0.20588235294117646, 0.7941176470588236, 0.0, 66.6215738107432
0.19999999999999998, 0.7999999999999999, 0.0, 68.31181419465432
0.19444444444444442, 0.8055555555555556, 0.0, 69.92744716889247
0.27586206896551724, 0.0, 0.7241379310344828, 37.603886996528956
0.27586206896551724, 0.034482758620689655, 0.6896551724137931, 30.140628032776526
0.27586206896551724, 0.06896551724137931, 0.6551724137931034, 23.52550986653152
0.27586206896551724, 0.10344827586206896, 0.6206896551724138, 17.74956901350414
0.27586206896551724, 0.13793103448275862, 0.5862068965517242, 12.804040756472554
0.27586206896551724, 0.1724137931034483, 0.5517241379310345, 8.680352656288896
0.27586206896551724, 0.20689655172413793, 0.5172413793103449, 5.370118365136057
0.27586206896551724, 0.24137931034482757, 0.4827586206896552, 2.8651317254535984
0.27586206896551724, 0.27586206896551724, 0.4482758620689655, 1.1573611391644019
0.27586206896551724, 0.3103448275862069, 0.41379310344827586, 0.23894419270513967
0.27586206896551724, 0.3448275862068966, 0.3793103448275862, 0.10218252457016341
0.27586206896551724, 0.3793103448275862, 0.3448275862068966, 0.7395369228246772
0.27586206896551724, 0.41379310344827586, 0.3103448275862069, 2.1436226409216736
0.27586206896551724, 0.4482758620689655, 0.27586206896551724, 4.307204921000123
0.27586206896551724, 0.48275862068965514, 0.24137931034482762, 7.223194714518305
0.27586206896551724, 0.5172413793103449, 0.2068965517241379, 10.884644590750844
0.27586206896551724, 0.5517241379310345, 0.1724137931034483, 15.284744824415071
0.27586206896551724, 0.5862068965517241, 0.13793103448275867, 20.41681965410274
0.27586206896551724, 0.6206896551724138, 0.10344827586206895, 26.274323704022162
0.27586206896551724, 0.6551724137931034, 0.06896551724137934, 32.85083856178678
0.27586206896551724, 0.6896551724137931, 0.03448275862068961, 40.14006950576479
0.27586206896551724, 0.7241379310344828, 0.0, 48.13584237576456
0.2666666666666667, 0.7333333333333334, 0.0, 50.39318504887747
0.2580645161290322, 0.7419354838709676, 0.0, 52.55211656606067
0.25, 0.75, 0.0, 54.61748930702905
0.24242424242424246, 0.7575757575757577, 0.0, 56.594091530066095
0.2352941176470588, 0.7647058823529411, 0.0, 58.486580578937456
0.22857142857142856, 0.7714285714285715, 0.0, 60.29944047069712
0.22222222222222227, 0.7777777777777778, 0.0, 62.036956634389476
0.2162162162162162, 0.7837837837837838, 0.0, 63.70320266690778
0.3103448275862069, 0.0, 0.6896551724137931, 37.51715603136061
0.3103448275862069, 0.034482758620689655, 0.6551724137931035, 30.057146012674025
0.3103448275862069, 0.06896551724137931, 0.6206896551724138, 23.445359943022797
0.3103448275862069, 0.10344827586206896, 0.5862068965517242, 17.672836785812876
0.3103448275862069, 0.13793103448275862, 0.5517241379310345, 12.73081434265828
0.3103448275862069, 0.1724137931034483, 0.5172413793103449, 8.610722768465537
0.3103448275862069, 0.20689655172413793, 0.48275862068965525, 5.304178388896498
0.3103448275862069, 0.24137931034482757, 0.4482758620689656, 2.8029778037993167
0.3103448275862069, 0.27586206896551724, 0.4137931034482759, 1.0990922610478795
0.3103448275862069, 0.3103448275862069, 0.37931034482758624, 0.18466228657105435
0.3103448275862069, 0.3448275862068966, 0.3448275862068966, 0.05199255705335726
0.3103448275862069, 0.3793103448275862, 0.31034482758620696, 0.6935470029427223
0.3103448275862069, 0.41379310344827586, 0.2758620689655173, 2.101944130095755
0.3103448275862069, 0.4482758620689655, 0.24137931034482762, 4.269952549194163
0.3103448275862069, 0.48275862068965514, 0.206896551724138, 7.19048670289815
0.3103448275862069, 0.5172413793103449, 0.1724137931034483, 10.856602781264327
0.3103448275862069, 0.5517241379310345, 0.13793103448275867, 15.261494816698313
0.3103448275862069, 0.5862068965517241, 0.10344827586206906, 20.398490950215123
0.3103448275862069, 0.6206896551724138, 0.06896551724137934, 26.261049861489592
0.3103448275862069, 0.6551724137931034, 0.034482758620689724, 32.84275735550898
0.3103448275862069, 0.6896551724137931, 0.0, 40.13732309939009
0.3, 0.7, 0.0, 42.45932972276472
0.2903225806451613, 0.7096774193548387, 0.0, 44.69177534411277
0.28125, 0.71875, 0.0, 46.83746193805833
0.2727272727272727, 0.7272727272727272, 0.0, 48.89952390462729
0.2647058823529412, 0.7352941176470589, 0.0, 50.88128117830589
0.2571428571428572, 0.7428571428571429, 0.0, 52.78613418710358
0.25, 0.75, 0.0, 54.61748930702905
0.24324324324324328, 0.7567567567567568, 0.0, 56.37870660298955
0.2368421052631579, 0.7631578947368421, 0.0, 58.07306388562378
0.3448275862068966, 0.0, 0.6551724137931034, 37.47367918658248
0.3448275862068966, 0.034482758620689655, 0.6206896551724138, 30.01700652449316
0.3448275862068966, 0.06896551724137931, 0.5862068965517241, 23.40864293091576
0.3448275862068966, 0.10344827586206896, 0.5517241379310345, 17.639629887006038
0.3448275862068966, 0.13793103448275862, 0.5172413793103448, 12.701207786600477
0.3448275862068966, 0.1724137931034483, 0.48275862068965514, 8.584809455521953
0.3448275862068966, 0.20689655172413793, 0.4482758620689655, 5.282053973522023
0.3448275862068966, 0.24137931034482757, 0.41379310344827586, 2.7847407823474972
0.3448275862068966, 0.27586206896551724, 0.3793103448275862, 1.0848440645608803
0.3448275862068966, 0.3103448275862069, 0.3448275862068965, 0.17450737868897948
0.3448275862068966, 0.3448275862068966, 0.31034482758620685, 0.046038537455895874
0.3448275862068966, 0.3793103448275862, 0.27586206896551724, 0.6919047165725205
0.3448275862068966, 0.41379310344827586, 0.24137931034482757, 2.1047277824576884
0.3448275862068966, 0.4482758620689655, 0.2068965517241379, 4.277279828209363
0.3448275862068966, 0.48275862068965514, 0.1724137931034483, 7.202478907598657
0.3448275862068966, 0.5172413793103449, 0.13793103448275856, 10.873384957821084
0.3448275862068966, 0.5517241379310345, 0.10344827586206895, 15.283195902224223
0.3448275862068966, 0.5862068965517241, 0.06896551724137934, 20.42524392484666
0.3448275862068966, 0.6206896551724138, 0.03448275862068961, 26.29299190928325
0.3448275862068966, 0.6551724137931034, 0.0, 32.88003003478613
0.3333333333333333, 0.6666666666666666, 0.0, 35.216388255244155
0.3225806451612903, 0.6774193548387096, 0.0, 37.47699219615558
0.3125, 0.6875, 0.0, 39.66196280602002
0.30303030303030304, 0.696969696969697, 0.0, 41.77224724252907
0.29411764705882354, 0.7058823529411764, 0.0, 43.809374423906085
0.28571428571428575, 0.7142857142857143, 0.0, 45.775273452008335
0.2777777777777778, 0.7222222222222222, 0.0, 47.67213862469779
0.2702702702702703, 0.7297297297297296, 0.0, 49.502329149175864
0.26315789473684215, 0.7368421052631579, 0.0, 51.268294815145666
0.25641025641025644, 0.7435897435897436, 0.0, 52.97252115933232
0.3793103448275862, 0.0, 0.6206896551724138, 37.47343734587447
0.3793103448275862, 0.034482758620689655, 0.5862068965517242, 30.020192125086748
0.3793103448275862, 0.06896551724137931, 0.5517241379310345, 23.41534312274686
0.3793103448275862, 0.10344827586206896, 0.5172413793103449, 17.64993441080886
0.3793103448275862, 0.13793103448275862, 0.4827586206896552, 12.715209051856759
0.3793103448275862, 0.1724137931034483, 0.4482758620689655, 8.602602622865218
0.3793103448275862, 0.20689655172413793, 0.4137931034482759, 5.303737041803005
0.3793103448275862, 0.24137931034482757, 0.37931034482758624, 2.8104146806256884
0.3793103448275862, 0.27586206896551724, 0.3448275862068966, 1.1146127492715625
0.3793103448275862, 0.3103448275862069, 0.3103448275862069, 0.20847793627412475
0.3793103448275862, 0.3448275862068966, 0.27586206896551724, 0.08432129278573042
0.3793103448275862, 0.3793103448275862, 0.24137931034482762, 0.7346133474265563
0.3793103448275862, 0.41379310344827586, 0.20689655172413796, 2.1519794405275645
0.3793103448275862, 0.4482758620689655, 0.1724137931034483, 4.329195266924556
0.3793103448275862, 0.48275862068965514, 0.13793103448275867, 7.259182617262057
0.3793103448275862, 0.5172413793103449, 0.10344827586206895, 10.93500530847429
0.3793103448275862, 0.5517241379310345, 0.06896551724137934, 15.34986529476119
0.3793103448275862, 0.5862068965517241, 0.034482758620689724, 20.49709895091509
0.3793103448275862, 0.6206896551724138, 0.0, 26.370173520571676
0.3666666666666667, 0.6333333333333334, 0.0, 28.669937839810228
0.3548387096774193, 0.6451612903225806, 0.0, 30.91279442009462
0.34375, 0.65625, 0.0, 33.09553931367378
0.33333333333333337, 0.6666666666666667, 0.0, 35.2163882552447
0.32352941176470584, 0.676470588235294, 0.0, 37.27461668201532
0.3142857142857143, 0.6857142857142857, 0.0, 39.27028731902934
0.3055555555555556, 0.6944444444444445, 0.0, 41.204043286411704
0.29729729729729726, 0.7027027027027026, 0.0, 43.076950534278545
0.2894736842105263, 0.7105263157894737, 0.0, 44.89037761858193
0.2820512820512821, 0.717948717948718, 0.0, 46.645903883700456
0.27499999999999997, 0.725, 0.0, 48.345249350227334
0.41379310344827586, 0.0, 0.5862068965517242, 37.51641334462857
0.41379310344827586, 0.034482758620689655, 0.5517241379310346, 30.066687379728545
0.41379310344827586, 0.06896551724137931, 0.5172413793103449, 23.46544687887567
0.41379310344827586, 0.10344827586206896, 0.48275862068965525, 17.70373858102094
0.41379310344827586, 0.13793103448275862, 0.4482758620689656, 12.772808297364548
0.41379310344827586, 0.1724137931034483, 0.4137931034482759, 8.664094439780484
0.41379310344827586, 0.20689655172413793, 0.3793103448275863, 5.369221852359408
0.41379310344827586, 0.24137931034482757, 0.34482758620689663, 2.87999592954155
0.41379310344827586, 0.27586206896551724, 0.31034482758620696, 1.1883970055877286
0.41379310344827586, 0.3103448275862069, 0.2758620689655173, 0.2865750009490414
0.41379310344827586, 0.3448275862068966, 0.24137931034482762, 0.16684431234889166
0.41379310344827586, 0.3793103448275862, 0.206896551724138, 0.8216789341297824
0.41379310344827586, 0.41379310344827586, 0.17241379310344834, 2.2437077992959575
0.41379310344827586, 0.4482758620689655, 0.13793103448275867, 4.425710329574644
0.41379310344827586, 0.48275862068965514, 0.10344827586206906, 7.3606121844395584
0.41379310344827586, 0.5172413793103449, 0.06896551724137934, 11.041481199795813
0.41379310344827586, 0.5517241379310345, 0.034482758620689724, 15.461523507710332
0.41379310344827586, 0.5862068965517241, 1.1102230246251565e-16, 20.614079829055395
0.39999999999999997, 0.6, 0.0, 22.8256559647432
0.38709677419354843, 0.6129032258064516, 0.0, 25.00429652104377
0.375, 0.625, 0.0, 27.142815050949377
0.3636363636363636, 0.6363636363636364, 0.0, 29.23614050902669
0.35294117647058826, 0.6470588235294118, 0.0, 31.28082322791443
0.34285714285714286, 0.6571428571428571, 0.0, 33.27465695153382
0.3333333333333333, 0.6666666666666666, 0.0, 35.216388255244155
0.32432432432432434, 0.6756756756756757, 0.0, 37.10549220290141
