e, mu, tau, chi2
0.0, 0.0, 1.0, 38.21424687210975
0.0, 0.034482758620689655, 0.9655172413793104, 31.106926845240917
0.0, 0.06896551724137931, 0.9310344827586207, 24.793647140327796
0.0, 0.10344827586206896, 0.896551724137931, 19.265622348080516
0.0, 0.13793103448275862, 0.8620689655172413, 14.514263280394312
0.0, 0.1724137931034483, 0.8275862068965517, 10.53117049804677
0.0, 0.20689655172413793, 0.7931034482758621, 7.30812813795672
0.0, 0.24137931034482757, 0.7586206896551724, 4.837098023565346
0.0, 0.27586206896551724, 0.7241379310344828, 3.1102140427919975
0.0, 0.3103448275862069, 0.6896551724137931, 2.119776779191
0.0, 0.3448275862068966, 0.6551724137931034, 1.858248382800236
0.0, 0.3793103448275862, 0.6206896551724138, 2.3182476682060793
0.0, 0.41379310344827586, 0.5862068965517242, 3.4925454280048562
0.0, 0.4482758620689655, 0.5517241379310345, 5.374059950794874
0.0, 0.48275862068965514, 0.5172413793103449, 7.955852733381542
0.0, 0.5172413793103449, 0.48275862068965514, 11.231124377708827
0.0, 0.5517241379310345, 0.4482758620689655, 15.193210663509285
0.0, 0.5862068965517241, 0.4137931034482759, 19.835578788337443
0.0, 0.6206896551724138, 0.3793103448275862, 25.151823767175646
0.0, 0.6551724137931034, 0.3448275862068966, 31.135664984273415
0.0, 0.6896551724137931, 0.31034482758620685, 37.78094289043518
0.0, 0.7241379310344828, 0.27586206896551724, 45.08161583931334
0.0, 0.7586206896551724, 0.24137931034482762, 53.03175705680269
0.0, 0.7931034482758621, 0.2068965517241379, 61.62555173795156
0.0, 0.8275862068965517, 0.1724137931034483, 70.8572942661787
0.0, 0.8620689655172413, 0.13793103448275867, 80.72138555008073
0.0, 0.896551724137931, 0.10344827586206895, 91.2123304731927
0.0, 0.9310344827586207, 0.06896551724137934, 102.32473545263848
0.0, 0.9655172413793103, 0.034482758620689724, 114.05330610285964
0.0, 1.0, 0.0, 126.39284500077468
0.034482758620689655, 0.0, 0.9655172413793104, 37.97277505735031
0.034482758620689655, 0.034482758620689655, 0.9310344827586208, 30.871099848772868
0.034482758620689655, 0.06896551724137931, 0.896551724137931, 24.563537310507613
0.034482758620689655, 0.10344827586206896, 0.8620689655172414, 19.041303958812385
0.034482758620689655, 0.13793103448275862, 0.8275862068965518, 14.295812582377103
0.034482758620689655, 0.1724137931034483, 0.7931034482758621, 10.31866577280724
0.034482758620689655, 0.20689655172413793, 0.7586206896551725, 7.101649754829775
0.034482758620689655, 0.24137931034482757, 0.7241379310344829, 4.636728499725017
0.034482758620689655, 0.27586206896551724, 0.6896551724137931, 2.916038106507652
0.034482758620689655, 0.3103448275862069, 0.6551724137931034, 1.931881436392479
0.034482758620689655, 0.3448275862068966, 0.6206896551724138, 1.6767229871942098
0.034482758620689655, 0.3793103448275862, 0.5862068965517242, 2.1431839950499745
0.034482758620689655, 0.41379310344827586, 0.5517241379310345, 3.324037751774393
0.034482758620689655, 0.4482758620689655, 0.5172413793103449, 5.212205126912155
0.034482758620689655, 0.48275862068965514, 0.48275862068965525, 7.800750284254333
0.034482758620689655, 0.5172413793103449, 0.4482758620689655, 11.082876583282026
0.034482758620689655, 0.5517241379310345, 0.4137931034482759, 15.051922656629033
0.034482758620689655, 0.5862068965517241, 0.3793103448275863, 19.701358655141274
0.034482758620689655, 0.6206896551724138, 0.3448275862068966, 25.024782652864364
0.034482758620689655, 0.6551724137931034, 0.31034482758620696, 31.015917204538532
0.034482758620689655, 0.6896551724137931, 0.27586206896551724, 37.668606048894574
0.034482758620689655, 0.7241379310344828, 0.24137931034482762, 44.97681095135499
0.034482758620689655, 0.7586206896551724, 0.206896551724138, 52.93460868018687
0.034482758620689655, 0.7931034482758621, 0.1724137931034483, 61.536188110639614
0.034482758620689655, 0.8275862068965517, 0.13793103448275867, 70.77584745184474
0.034482758620689655, 0.8620689655172413, 0.10344827586206906, 80.64799159180681
0.034482758620689655, 0.896551724137931, 0.06896551724137934, 91.1471295558871
0.034482758620689655, 0.9310344827586207, 0.034482758620689724, 102.26787207480457
0.034482758620689655, 0.9655172413793103, 1.1102230246251565e-16, 114.00492925830783
0.03333333333333333, 0.9666666666666666, 0.0, 114.408142616564
0.06896551724137931, 0.0, 0.9310344827586207, 37.73970048532776
0.06896551724137931, 0.034482758620689655, 0.896551724137931, 30.643738159598108
0.06896551724137931, 0.06896551724137931, 0.8620689655172413, 24.34196236803579
0.06896551724137931, 0.10344827586206896, 0.8275862068965517, 18.825591602840323
0.06896551724137931, 0.13793103448275862, 0.7931034482758621, 14.086040682059522
0.06896551724137931, 0.1724137931034483, 0.7586206896551724, 10.11491428303753
0.06896551724137931, 0.20689655172413793, 0.7241379310344828, 6.90400077566835
0.06896551724137931, 0.24137931034482757, 0.6896551724137931, 4.445266339038493
0.06896551724137931, 0.27586206896551724, 0.6551724137931034, 2.7308493459411367
0.06896551724137932, 0.31034482758620696, 0.6206896551724138, 1.753055000852446
0.06896551724137931, 0.3448275862068966, 0.5862068965517241, 1.5043502180077222
0.06896551724137931, 0.3793103448275862, 0.5517241379310345, 1.977358726997353
0.06896551724137932, 0.4137931034482759, 0.5172413793103449, 3.164856394166938
0.06896551724137931, 0.4482758620689655, 0.48275862068965514, 5.05976674896916
0.06896551724137931, 0.48275862068965514, 0.4482758620689655, 7.655156704980355
0.06896551724137931, 0.5172413793103449, 0.4137931034482758, 10.94423246612882
0.06896551724137931, 0.5517241379310345, 0.3793103448275862, 14.920335609164564
0.06896551724137931, 0.5862068965517241, 0.3448275862068966, 19.576939334073817
0.06896551724137931, 0.6206896551724138, 0.31034482758620685, 24.907644874701273
0.06896551724137931, 0.6551724137931034, 0.27586206896551724, 30.90617806221522
0.06896551724137931, 0.6896551724137931, 0.2413793103448275, 37.566386034776016
0.06896551724137931, 0.7241379310344828, 0.2068965517241379, 44.88223408696873
0.06896551724137931, 0.7586206896551724, 0.1724137931034483, 52.84780265313714
0.06896551724137931, 0.7931034482758621, 0.13793103448275856, 61.45728441914758
0.06896551724137931, 0.8275862068965517, 0.10344827586206895, 70.70498155744463
0.06896551724137931, 0.8620689655172413, 0.06896551724137934, 80.58530308069874
0.06896551724137931, 0.896551724137931, 0.03448275862068961, 91.09276230958145
0.06896551724137931, 0.9310344827586207, 0.0, 102.22197445065126
0.06666666666666668, 0.9333333333333335, 0.0, 102.98857701471351
0.06451612903225806, 0.935483870967742, 0.0, 103.7081755362267
0.10344827586206896, 0.0, 0.896551724137931, 37.515068026842314
0.10344827586206896, 0.034482758620689655, 0.8620689655172414, 30.424887947784825
0.10344827586206896, 0.06896551724137931, 0.8275862068965517, 24.12896982657046
0.10344827586206896, 0.10344827586206896, 0.7931034482758621, 18.618534183645
0.10344827586206896, 0.13793103448275862, 0.7586206896551724, 13.88499792106874
0.10344827586206896, 0.1724137931034483, 0.7241379310344828, 9.919967858997575
0.10344827586206896, 0.20689655172413793, 0.6896551724137931, 6.715234572166792
0.10344827586206896, 0.24137931034482757, 0.6551724137931034, 4.262766509852668
0.10344827586206896, 0.27586206896551724, 0.6206896551724138, 2.5547043838912207
0.10344827586206896, 0.3103448275862069, 0.5862068965517242, 1.583355810332959
0.10344827586206896, 0.3448275862068966, 0.5517241379310345, 1.341190191366152
0.10344827586206896, 0.3793103448275862, 0.5172413793103449, 1.8208338249667073
0.10344827586206896, 0.41379310344827586, 0.4827586206896552, 3.0150652305729055
0.10344827586206896, 0.4482758620689655, 0.4482758620689655, 4.916810679919095
0.10344827586206896, 0.48275862068965514, 0.4137931034482759, 7.519139922820645
0.10344827586206896, 0.5172413793103449, 0.3793103448275862, 10.815262098391258
0.10344827586206896, 0.5517241379310345, 0.3448275862068966, 14.798521822840668
0.10344827586206896, 0.5862068965517241, 0.31034482758620696, 19.462395445498867
0.10344827586206896, 0.6206896551724138, 0.27586206896551724, 24.800487465371948
0.10344827586206896, 0.6551724137931034, 0.24137931034482762, 30.806527100959944
0.10344827586206896, 0.6896551724137931, 0.2068965517241379, 37.47436500661024
0.10344827586206896, 0.7241379310344828, 0.1724137931034483, 44.797970129082664
0.10344827586206896, 0.7586206896551724, 0.13793103448275867, 52.77142669848993
0.10344827586206896, 0.7931034482758621, 0.10344827586206895, 61.38893134815102
0.10344827586206896, 0.8275862068965517, 0.06896551724137934, 70.64479035825603
0.10344827586206896, 0.8620689655172413, 0.034482758620689724, 80.53341701874358
0.10344827586206896, 0.896551724137931, 0.0, 91.04932910691113
0.09999999999999999, 0.8999999999999999, 0.0, 92.13897539801911
0.09677419354838711, 0.9032258064516129, 0.0, 93.1638914269025
0.09375, 0.90625, 0.0, 94.12963575384363
0.13793103448275862, 0.0, 0.8620689655172413, 37.29892377705029
0.13793103448275862, 0.034482758620689655, 0.8275862068965517, 30.214596647181683
0.13793103448275865, 0.06896551724137932, 0.7931034482758621, 23.92460850467223
0.13793103448275862, 0.10344827586206896, 0.7586206896551724, 18.420181952603663
0.13793103448275865, 0.13793103448275865, 0.7241379310344828, 13.692736033843003
0.13793103448275862, 0.1724137931034483, 0.689655172413793, 9.73387977075039
0.13793103448275862, 0.20689655172413793, 0.6551724137931034, 6.535406004971203
0.13793103448275865, 0.2413793103448276, 0.6206896551724138, 4.089285520917101
0.13793103448275862, 0.27586206896551724, 0.5862068965517241, 2.387661437434496
0.13793103448275862, 0.3103448275862069, 0.5517241379310345, 1.4228438533206405
0.13793103448275862, 0.3448275862068966, 0.5172413793103448, 1.1873047332826032
0.13793103448275865, 0.37931034482758624, 0.4827586206896552, 1.673673021830157
0.13793103448275862, 0.41379310344827586, 0.44827586206896547, 2.8747299734464553
0.13793103448275862, 0.4482758620689655, 0.4137931034482758, 4.78340468815446
0.13793103448275865, 0.4827586206896552, 0.37931034482758624, 7.392769842274518
0.13793103448275865, 0.517241379310345, 0.3448275862068965, 10.696037604947664
0.13793103448275862, 0.5517241379310345, 0.31034482758620685, 14.686555731512717
0.13793103448275865, 0.5862068965517242, 0.2758620689655173, 19.357803825440794
0.13793103448275865, 0.6206896551724139, 0.24137931034482754, 24.70338976120989
0.13793103448275862, 0.6551724137931034, 0.2068965517241379, 30.717046260762515
0.13793103448275862, 0.6896551724137931, 0.17241379310344818, 37.392627616970614
0.13793103448275865, 0.7241379310344829, 0.1379310344827586, 44.72410655775372
0.13793103448275862, 0.7586206896551724, 0.10344827586206895, 52.705571245056404
0.13793103448275862, 0.7931034482758621, 0.06896551724137923, 61.3312224032649
0.13793103448275865, 0.8275862068965518, 0.03448275862068962, 70.59537057205287
0.13793103448275862, 0.8620689655172413, 0.0, 80.49243347901401
0.13333333333333333, 0.8666666666666666, 0.0, 81.86424492075369
0.12903225806451613, 0.8709677419354839, 0.0, 83.15753972486694
0.125, 0.875, 0.0, 84.3787619474854
0.1212121212121212, 0.8787878787878788, 0.0, 85.5336834530011
0.1724137931034483, 0.0, 0.8275862068965517, 37.091315089843036
0.1724137931034483, 0.034482758620689655, 0.7931034482758621, 30.012912991319897
0.1724137931034483, 0.06896551724137931, 0.7586206896551724, 23.728928563390614
0.1724137931034483, 0.10344827586206896, 0.7241379310344828, 18.230586548296653
0.1724137931034483, 0.13793103448275862, 0.6896551724137931, 13.509308188809559
0.1724137931034483, 0.1724137931034483, 0.6551724137931034, 9.556704771262877
0.1724137931034483, 0.20689655172413793, 0.6206896551724138, 6.364571468837474
0.1724137931034483, 0.24137931034482757, 0.5862068965517242, 3.9248814687054696
0.1724137931034483, 0.27586206896551724, 0.5517241379310345, 2.229780367553123
0.1724137931034483, 0.3103448275862069, 0.5172413793103448, 1.2715808210963178
0.1724137931034483, 0.3448275862068966, 0.48275862068965514, 1.0427574343157797
0.1724137931034483, 0.3793103448275862, 0.4482758620689655, 1.5359418797934001
0.1724137931034483, 0.41379310344827586, 0.41379310344827586, 2.7439182326191607
0.1724137931034483, 0.4482758620689655, 0.3793103448275862, 4.6596185108934165
0.1724137931034483, 0.48275862068965514, 0.3448275862068966, 7.276118411791209
0.1724137931034483, 0.5172413793103449, 0.31034482758620685, 10.586633233620582
0.1724137931034483, 0.5517241379310345, 0.27586206896551724, 14.584513975084244
0.1724137931034483, 0.5862068965517241, 0.24137931034482762, 19.263243603511256
0.1724137931034483, 0.6206896551724138, 0.2068965517241379, 24.616433484329743
0.1724137931034483, 0.6551724137931034, 0.1724137931034483, 30.637819964600126
0.1724137931034483, 0.6896551724137931, 0.13793103448275856, 37.3212611039821
0.1724137931034483, 0.7241379310344828, 0.10344827586206895, 44.66073354685843
0.1724137931034483, 0.7586206896551724, 0.06896551724137934, 52.650329529809916
0.1724137931034483, 0.7931034482758621, 0.03448275862068961, 61.284254019171755
0.1724137931034483, 0.8275862068965517, 0.0, 70.55682197356111
0.1666666666666667, 0.8333333333333334, 0.0, 72.16937473506258
0.16129032258064516, 0.8387096774193548, 0.0, 73.69363366790732
0.15625, 0.84375, 0.0, 75.13642712787822
0.15151515151515155, 0.8484848484848485, 0.0, 76.50392839423456
0.14705882352941177, 0.8529411764705881, 0.0, 77.80172704841429
0.20689655172413793, 0.0, 0.7931034482758621, 36.892290613602285
0.20689655172413793, 0.034482758620689655, 0.7586206896551725, 29.81988705082961
0.20689655172413793, 0.06896551724137931, 0.7241379310344828, 23.54198154538476
0.20689655172413793, 0.10344827586206896, 0.6896551724137931, 18.049801037482133
0.20689655172413793, 0.13793103448275862, 0.6551724137931034, 13.334769031268252
0.20689655172413793, 0.1724137931034483, 0.6206896551724138, 9.388499141346077
0.20689655172413793, 0.20689655172413793, 0.5862068965517242, 6.202788939732339
0.20689655172413793, 0.24137931034482757, 0.5517241379310345, 3.769614086827773
0.20689655172413793, 0.27586206896551724, 0.5172413793103449, 2.081122730953844
0.20689655172413793, 0.3103448275862069, 0.4827586206896552, 1.1296301621231601
0.20689655172413793, 0.3448275862068966, 0.4482758620689655, 0.9076137066930269
0.20689655172413793, 0.3793103448275862, 0.4137931034482759, 1.407707850446692
0.20689655172413793, 0.41379310344827586, 0.37931034482758624, 2.6226995783969014
0.20689655172413793, 0.4482758620689655, 0.3448275862068966, 4.545523920585113
0.20689655172413793, 0.48275862068965514, 0.31034482758620696, 7.169259693644226
0.20689655172413793, 0.5172413793103449, 0.27586206896551724, 10.487125428736414
0.20689655172413793, 0.5517241379310345, 0.24137931034482762, 14.49247547705575
0.20689655172413793, 0.5862068965517241, 0.206896551724138, 19.178796284640246
0.20689655172413793, 0.6206896551724138, 0.1724137931034483, 24.53970282887675
0.20689655172413793, 0.6551724137931034, 0.13793103448275867, 30.568935209495717
0.20689655172413793, 0.6896551724137931, 0.10344827586206895, 37.26035538749851
0.20689655172413793, 0.7241379310344828, 0.06896551724137934, 44.607944065733165
0.20689655172413793, 0.7586206896551724, 0.034482758620689724, 52.60579770544282
0.20689655172413793, 0.7931034482758621, 0.0, 61.24812567345945
0.19999999999999998, 0.7999999999999999, 0.0, 63.05943811044404
0.19354838709677422, 0.8064516129032259, 0.0, 64.77676002699059
0.1875, 0.8125, 0.0, 66.40679183948303
0.1818181818181818, 0.8181818181818181, 0.0, 67.95567393851398
0.17647058823529413, 0.8235294117647058, 0.0, 69.42903248952825
0.17142857142857143, 0.8285714285714286, 0.0, 70.83202356335461
0.24137931034482757, 0.0, 0.7586206896551724, 36.701900328470245
