norm, gamma, chi2
0.0, 4.0, 31.828194201491062
0.15789473684210525, 4.0, 36582808.270759456
0.3157894736842105, 4.0, 73592974.06199184
0.47368421052631576, 4.0, 110630300.3657662
0.631578947368421, 4.0, 147678816.23580402
0.7894736842105263, 4.0, 184733479.81998098
0.9473684210526315, 4.0, 221792037.9150828
1.1052631578947367, 4.0, 258853286.25389272
1.263157894736842, 4.0, 295916505.0636698
1.4210526315789473, 4.0, 332981229.6440152
1.5789473684210527, 4.0, 370047142.4778763
1.7368421052631577, 4.0, 407114016.9687753
1.894736842105263, 4.0, 444181685.7322569
2.052631578947368, 4.0, 481250021.6084833
2.2105263157894735, 4.0, 518318925.7239983
2.3684210526315788, 4.0, 555388319.67813
2.526315789473684, 4.0, 592458140.2539418
2.6842105263157894, 4.0, 629528335.7340531
2.8421052631578947, 4.0, 666598863.270254
3.0, 4.0, 703669686.9646971
0.0, 3.8947368421052633, 31.828194201491062
0.15789473684210525, 3.8947368421052633, 11562541.209776223
0.3157894736842105, 3.8947368421052633, 23457425.4609174
0.47368421052631576, 3.8947368421052633, 35378798.79400612
0.631578947368421, 3.8947368421052633, 47311185.8052312
0.7894736842105263, 3.8947368421052633, 59249648.79998205
0.9473684210526315, 3.8947368421052633, 71191970.04695418
1.1052631578947367, 3.8947368421052633, 83136960.67139252
1.263157894736842, 3.8947368421052633, 95083908.66036764
1.4210526315789473, 3.8947368421052633, 107032353.64992005
1.5789473684210527, 3.8947368421052633, 118981980.73640859
1.7368421052631577, 3.8947368421052633, 130932564.99220067
1.894736842105263, 3.8947368421052633, 142883940.14850494
2.052631578947368, 3.8947368421052633, 154835979.81963396
2.2105263157894735, 3.8947368421052633, 166788585.68615577
2.3684210526315788, 3.8947368421052633, 178741679.7543442
2.526315789473684, 3.8947368421052633, 190695199.11289895
2.6842105263157894, 3.8947368421052633, 202649092.27844658
2.8421052631578947, 3.8947368421052633, 214603316.5849766
3.0, 3.8947368421052633, 226557836.27861857
0.0, 3.7894736842105265, 31.828194201491062
0.15789473684210525, 3.7894736842105265, 3670484.283841056
0.3157894736842105, 3.7894736842105265, 7583363.499046579
0.47368421052631576, 3.7894736842105265, 11521244.650229242
0.631578947368421, 3.7894736842105265, 15469726.350540178
0.7894736842105263, 3.7894736842105265, 19424111.048836596
0.9473684210526315, 3.7894736842105265, 23382265.20243304
1.1052631578947367, 3.7894736842105265, 27343037.11035522
1.263157894736842, 3.7894736842105265, 31305733.721694507
1.4210526315789473, 3.7894736842105265, 35269905.35973831
1.5789473684210527, 3.7894736842105265, 39235243.60349379
1.7368421052631577, 3.7894736842105265, 43201527.686106086
1.894736842105263, 3.7894736842105265, 47168594.13185038
2.052631578947368, 3.7894736842105265, 51136318.4997353
2.2105263157894735, 3.7894736842105265, 55104603.866043985
2.3684210526315788, 3.7894736842105265, 59073373.26474158
2.526315789473684, 3.7894736842105265, 63042564.55799976
2.6842105263157894, 3.7894736842105265, 67012126.85572981
2.8421052631578947, 3.7894736842105265, 70982017.95460288
3.0, 3.7894736842105265, 74952202.46689132
0.0, 3.6842105263157894, 31.828194201491062
0.15789473684210525, 3.6842105263157894, 1140364.7763343868
0.3157894736842105, 3.6842105263157894, 2442225.5153650567
0.47368421052631576, 3.6842105263157894, 3766305.9859509077
0.631578947368421, 3.6842105263157894, 5100133.64599018
0.7894736842105263, 3.6842105263157894, 6439488.294078715
0.9473684210526315, 3.6842105263157894, 7782413.171015449
1.1052631578947367, 3.6842105263157894, 9127837.433314078
1.263157894736842, 3.6842105263157894, 10475110.308594633
1.4210526315789473, 3.6842105263157894, 11823806.392241988
1.5789473684210527, 3.6842105263157894, 13173632.198149571
1.7368421052631577, 3.6842105263157894, 14524376.6552998
1.894736842105263, 3.6842105263157894, 15875882.857760608
2.052631578947368, 3.6842105263157894, 17228030.974607047
2.2105263157894735, 3.6842105263157894, 18580727.41269721
2.3684210526315788, 3.6842105263157894, 19933897.672292866
2.526315789473684, 3.6842105263157894, 21287481.48092119
2.6842105263157894, 3.6842105263157894, 22641429.38547107
2.8421052631578947, 3.6842105263157894, 23995700.307531577
3.0, 3.6842105263157894, 25350259.75259628
0.0, 3.5789473684210527, 31.828194201491062
0.15789473684210525, 3.5789473684210527, 332950.9304479515
0.3157894736842105, 3.5789473684210527, 760382.5570370449
0.47368421052631576, 3.5789473684210527, 1205801.0638823498
0.631578947368421, 3.5789473684210527, 1659515.7422977446
0.7894736842105263, 3.5789473684210527, 2118070.5684870887
0.9473684210526315, 3.5789473684210527, 2579812.9508322543
1.1052631578947367, 3.5789473684210527, 3043818.7253253506
1.263157894736842, 3.5789473684210527, 3509516.9851524597
1.4210526315789473, 3.5789473684210527, 3976529.6684079743
1.5789473684210527, 3.5789473684210527, 4444593.185562364
1.7368421052631577, 3.5789473684210527, 4913516.296007746
1.894736842105263, 3.5789473684210527, 5383155.775629842
2.052631578947368, 3.5789473684210527, 5853401.543217763
2.2105263157894735, 3.5789473684210527, 6324167.143699754
2.3684210526315788, 3.5789473684210527, 6795383.424759584
2.526315789473684, 3.5789473684210527, 7266994.199871166
2.6842105263157894, 3.5789473684210527, 7738953.192143763
2.8421052631578947, 3.5789473684210527, 8211221.829792956
3.0, 3.5789473684210527, 8683767.623149049
0.0, 3.473684210526316, 31.828194201491062
0.15789473684210525, 3.473684210526316, 86726.51721431805
0.3157894736842105, 3.473684210526316, 219233.45849013535
0.47368421052631576, 3.473684210526316, 364299.2582340463
0.631578947368421, 3.473684210526316, 515634.3495546871
0.7894736842105263, 3.473684210526316, 670787.546093371
0.9473684210526315, 3.473684210526316, 828528.7989241851
1.1052631578947367, 3.473684210526316, 988147.5516960485
1.263157894736842, 3.473684210526316, 1149194.0933976923
1.4210526315789473, 3.473684210526316, 1311364.844293268
1.5789473684210527, 3.473684210526316, 1474444.767307084
1.7368421052631577, 3.473684210526316, 1638275.7436520322
1.894736842105263, 3.473684210526316, 1802737.978628139
2.052631578947368, 3.473684210526316, 1967738.4631579248
2.2105263157894735, 3.473684210526316, 2133203.493784931
2.3684210526315788, 3.473684210526316, 2299073.6449080207
2.526315789473684, 3.473684210526316, 2465300.2846807037
2.6842105263157894, 3.473684210526316, 2631843.096897495
2.8421052631578947, 3.473684210526316, 2798668.2782414714
3.0, 3.473684210526316, 2965747.2007685015
0.0, 3.3684210526315788, 31.828194201491062
0.15789473684210525, 3.3684210526315788, 19232.352087629486
0.3157894736842105, 3.3684210526315788, 55771.517256148756
0.47368421052631576, 3.3684210526315788, 99208.68612115196
0.631578947368421, 3.3684210526315788, 146542.860353091
0.7894736842105263, 3.3684210526315788, 196422.4857765354
0.9473684210526315, 3.3684210526315788, 248109.91174878302
1.1052631578947367, 3.3684210526315788, 301154.1951121228
1.263157894736842, 3.3684210526315788, 355257.8509712471
